Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
0.5605094324567211,1.0024617087711547,0.925291324560381,0.5035251058186884,0.7866713169313725,0.8236955331431383,0.5822451046682159,0.7498846911821601,-0.871715464215057,-2.122168583823646,-1.8734321155442542,-0.8981358888714203,-0.7242723227606472,-1.0522943336487087,-0.903132452509484,-2.305622009406072
1.0172024572339327,1.435814909756348,0.8403236835872867,1.520931898320786,-0.5471657571148697,-0.3003876897115091,1.021247254296443,1.212690152774244,1.5624248133422072,-0.5415236588033977,-1.746374469419003,0.4663736792965516,-1.6253353338060137,-0.5742388687141938,0.4351621585211252,-0.15632674411665493
0.40962972137673687,0.7873680506382248,1.1598124038667432,-0.07461417605179232,2.1456669017090446,1.4142708768121595,0.4030605537995518,0.5873004365880157,0.688436815899014,0.45224890278745655,-1.5826504741907428,-1.853621897416926,-0.10393191851093726,-1.4044767056513905,-1.7553834622598938,-0.49513515562511484
-0.3986617450479161,-0.4462825743240419,-0.37737952491061777,-0.41904224732951006,-0.05703052751189802,0.2135436513656528,-0.4037396973401786,-0.39831949534772276,0.8634575369882307,0.7545992547550211,0.46565738889134306,-0.04024022771380414,0.34974481415689745,0.03292019888534293,-0.07836032767574982,0.5830616348491191
1.2969209733047729,1.4640887314618465,1.6276021458534706,1.1460803355320648,0.9289703832467056,0.9033568415419352,1.2772060097320554,1.4777733534669872,0.8043560047340862,1.093852079385195,-0.6042068355165228,-0.9590230181858478,-1.3465603895381784,-1.3085622169083746,-0.9595266990500362,-0.17160750359433974
-0.43255772890986793,-0.5158061487717172,-0.4364664147669031,-0.4472923174871826,-0.1257807203440311,0.15034632862693373,-0.4382679562997021,-0.44519964642072346,1.2395914168893274,0.8832125963460221,0.7006899356894813,0.032519077173054196,0.39055924563679917,0.1186639627462326,-0.005817517584113608,0.6655088710657273
0.4502367693802007,0.7079738164691555,0.913445227900513,0.24838105255777906,1.1566890481761802,1.0203801843591922,0.4499035562363786,0.631588237789131,0.2865516005495484,-0.15123796740624776,-0.8827194324307007,-1.153791372328198,-0.4891345063336315,-1.1243128030043552,-1.1380164337028231,-0.6604888295283956
-0.46376247385212704,-0.6499109739520548,-0.7929371880384433,-0.06284739844111271,-1.2992650911275447,-1.5234785140208549,-0.4703466886275004,-0.48887175443955333,0.8045169823025866,1.05407738401705,1.589653806279438,1.449471423661326,-0.15216655816382796,1.2541717249117623,1.4877430326256575,0.8336019498678408
-0.92958527116703,-1.1755783893084826,-1.1547197004836471,-1.182434025964448,-0.4059041114883142,-0.1358318818638493,-0.9268981865898682,-1.214177129621717,0.9677946712831551,-0.3900744065107466,0.28441324621372854,0.31424490688373835,1.7887785222839863,1.1239767457101952,0.2788939640201316,0.06615557654735338
0.31036047818706103,0.386545597350801,0.40133885497401006,0.49572120901651723,-0.017371070260684237,0.24887293748818914,0.30578414687665717,0.4772930679617898,-0.2882001910764917,0.2948977596892953,0.24250277215164587,-0.1028592804130489,-0.7631645062766532,-0.5399187691803004,-0.1404684638810521,-0.21166656762410768
-0.8766121506591558,-1.1312933037941637,-1.0770927082158674,-1.0900455065989427,-0.3928856363667814,-0.12140605411309101,-0.8772029956092519,-1.123254123691006,-0.2329305931075953,0.35360748384588137,0.7025677710679434,0.3095755304922799,1.5715570855035388,1.0039539647481908,0.2741255679156653,0.39758599074462836
0.0004932729525752485,0.4057833592830067,0.5689364423865828,-0.311938856279473,1.53641722559796,1.1910212450435296,0.05677130942415594,0.11618669281906441,0.19247986077906526,-6.512906637684407,-2.0675249037974424,-1.5513983545579304,0.34303127202067724,-1.1085082730719238,-1.4933731405059125,-5.031660151726898
-0.299324369227362,-0.24687380013196009,-0.20857997465563974,-0.3367916870129465,0.13177391126086663,0.37485345580312945,-0.30233600581862374,-0.26409034984756585,-1.3085345609117884,0.38162703296954625,-0.1529022545968843,-0.23368618933348614,0.2332169350231492,-0.1891480259202866,-0.26925890069326486,0.3756978148545822
-0.20908269962906023,-0.20753570090219484,-0.2343698473665895,-0.048767572662541524,-0.3398207621914007,-0.06381391918470965,-0.2128108407029691,-0.14593904800516813,-0.8891919905602631,0.4292487043182566,0.4015147345679428,0.24085339852233295,-0.1502289629001782,0.03606428042090281,0.20413922085661382,0.030337416216356498
0.6031263930710947,0.8155719338005869,0.94228862203953,0.5306234997106607,0.7739036647864536,0.8162811365627369,0.5933854175686647,0.7948621094526218,-1.3015882165846153,0.6590850383187554,-0.5990040854307322,-0.833950018028874,-0.7960444888627788,-1.039571577626603,-0.8433754911917728,-0.312371752291429
0.2913514741720167,0.6825954504495263,0.6183744973873208,0.19587212416173685,0.7533178353057315,0.8042303735379422,0.29987843883304577,0.455935587392978,-0.1129903944337225,-1.018701887285829,-1.7198661821027628,-0.8028896703535088,-0.44972369567014053,-0.8919493378501039,-0.8143450721487271,0.1971058534916075
-0.6642768065269493,-0.8290562209125899,-0.8186189371366702,-0.6904006422302449,-0.5017259663267439,-0.2457957871885736,-0.666107488209483,-0.7825295811804346,-0.07161041229267205,0.43235803313694304,0.7707108016911229,0.44255557034676113,0.7838123921804432,0.7297641863484169,0.41057894056046235,0.7882675838307893
0.6021044036079203,0.7077500131311172,0.6858335004361986,0.7959384239050561,0.035112311654052014,0.29441356265094715,0.5941571862334548,0.7937881914840349,0.7800287697966336,0.5007193583487494,0.05341867698105472,-0.12888664157464289,-1.0693890282042497,-0.6998596603808815,-0.16619512084314825,0.7232646133350671
-0.9072377682389493,-1.250216802544239,-1.35059041430382,-0.8272481279527929,-1.4064020213947157,-1.768386493257947,-0.9087448453876309,-1.175493879256279,0.6172797592581115,0.5987140384284179,1.5225038173287997,1.5947143925141067,1.0360913343382927,2.3272189262474803,1.64952653815339,0.5914769233373497
-0.28511871568923747,-0.09797464179338604,0.3559051835594922,-0.8749543002906714,2.3221919063408776,1.469610364590535,-0.2881421734183532,-0.24526106933862024,1.1386604971139287,0.37536635995015627,-1.1239391429660905,-1.9484829462411635,1.1367836563223428,-1.1430689875431321,-1.8361802017884894,0.25143771484589583
-0.5175191196151018,-0.701301815449088,-0.9006324968939883,-0.07676828458446447,-1.472357017410986,-1.9322225873249188,-0.5223236304431484,-0.565313871125891,0.30114413845290694,0.8222005119074636,1.4299386355209338,1.696324187083654,-0.13218813698657714,1.559559818525215,1.763668256670357,0.747940966710956
-0.09046378926994861,0.20313876182845478,0.4805811923610527,-0.5255447681710198,1.793532474834584,1.2919364575389605,-0.09113983294083873,0.004398519783759067,-0.05254315002531184,-0.010590242144081581,-1.5114064927019257,-1.6093644720583113,0.5362041763887415,-1.0895117198621904,-1.544168543867796,-0.17114811906635416
0.11648907702287252,0.44168048219043354,0.5991683626186268,-0.18191556356927005,1.3499775363892699,1.110744971753724,0.11656660336572139,0.25474103402399756,0.22162265974043294,-0.14237601842134737,-1.4702962601732832,-1.2714733245222911,0.012270440579083,-1.0337400316215217,-1.244454688594683,0.5184887392745196
-0.4888012156999004,-0.6230685610960911,-0.8336061502922526,-0.0790811739220256,-1.351856512522759,-1.6406209559406957,-0.49269442474707537,-0.5242827202447414,-0.18798225776922417,0.646303822622035,1.029133334244452,1.5151195050345136,-0.12442184047868779,1.3504578272364798,1.5606671637883025,0.5554101645811869
-0.3958342408664669,-0.5265114084412137,-0.7099231906984383,0.033996498105159485,-1.2670720712449501,-1.454500461779034,-0.4004512917249859,-0.3944345285121199,0.47344791857293517,0.6823592129507796,1.2128168377483561,1.4034759555578364,-0.272581991143836,1.1148526971601265,1.4368463181336923,0.803265968794313
-0.63187974054432,-0.8756399532113434,-1.0456228693899614,-0.2515235233462479,-1.532693550054044,-2.092010204687103,-0.6371829408595225,-0.7334303992776642,0.8170238529663876,1.039075395956982,1.6941434369920856,1.7867303223674127,0.10170898268370654,1.8573302269197747,1.8658892168962347,0.7581372864554282
0.37328096280316647,0.6119155587553216,0.6838115127291188,0.3341606537873996,0.6522030381985863,0.7432607209052924,0.37772640849883243,0.5473114205416744,0.875464225294121,-0.6036431919801089,-0.7898911638259333,-0.7511533965612699,-0.5736911414971281,-0.9048367897191337,-0.7658259702148758,-1.0981551026146852
-0.8717066012359185,-1.1638333766310174,-1.2833681710991711,-0.7761467503099084,-1.3353182135350707,-1.6031668142573685,-0.8711630669282856,-1.1149668880034418,-0.3523758018826712,0.09128761274864843,1.1451408680175652,1.4714475061794012,0.9617329457207487,2.098889896222837,1.5121180673687038,-0.07830860409441959
0.17682052166560278,0.40541967885869357,0.1396296125297065,0.4841154533988132,-0.4105881142708004,-0.1410514694242113,0.18575734192212315,0.3251535743138767,0.8029660827623027,-1.0941337538284899,-0.8254123755369042,0.3285500728738352,-0.7644645214970666,-0.21125919103812735,0.29351288136098275,0.3784469778007107
0.6274838086100852,1.1196460690818921,1.3189766628209632,0.2875643912395929,1.7529077231076398,1.2766901725021524,0.6681127574159522,0.8203900800151693,-1.2569619532769207,-3.6789241284585192,-2.1103780065483395,-1.6863542358197532,-0.44585926244320695,-1.4078779369718197,-1.6112364272672768,-4.342306138862533
-0.3564876465342515,-0.3870865914129248,-0.2892165839383577,-0.4037057210193927,0.08637790215993173,0.3376149597285974,-0.3617286378481248,-0.340771475269741,0.045687696805170756,0.743011744253241,0.41004808677034477,-0.18470100996633343,0.32776241992789945,-0.10478414219868713,-0.22118973786901353,0.5406020656551059
-0.5457260287987159,-0.6521863078887762,-0.6702149531239734,-0.49877659290096965,-0.49862158379755145,-0.2421252801372813,-0.5488322063207224,-0.6060624605304751,-0.09919826162129775,0.5634281461731196,0.6117051542307876,0.43831498723231477,0.46786382480933353,0.5522807821289542,0.4062066931496943,0.7635707346218428
-0.8910903347207934,-1.1115892849077127,-1.0467301000613083,-1.1848195742846805,-0.14808599193084002,0.12929046996625437,-0.8898532906799421,-1.1478413280537663,-0.9663912920536065,-0.057732852971655806,0.25336045111517125,0.05567972467218093,1.7742449057427165,0.814880324990698,0.017359279285476262,0.6678493808965081
-0.4822945494510233,-0.5764568533800829,-0.5849026909599239,-0.41018327696023477,-0.4655266951812166,-0.2034529758711495,-0.4847082968244645,-0.5150485545997086,0.8720673016400952,0.4026269151858749,0.6758701857189279,0.39875256672802695,0.3335959772917693,0.4394125152987738,0.36548226834738834,0.6860971635723315
-0.3645613632933295,-0.39456535295903655,-0.30729156749416764,-0.39783350176673205,0.04273757967109838,0.3009183017426436,-0.36840611455652633,-0.351722891413531,0.5087876035671198,0.543119204701723,0.38845801536853847,-0.15290682277400144,0.32972268720678427,-0.07623754814333275,-0.18989175728097263,0.139944181164192
-0.5216070774677996,-0.6381752864136732,-0.7182884061319339,-0.35492807367323786,-0.795690647252154,-0.6306905882034135,-0.5256120360583412,-0.571191632438706,-0.6284936349597682,0.6933453215901246,0.7750701635854692,0.7833786302294529,0.2531075685103266,0.7885086064664364,0.766487202665278,0.6249284558456385
-0.2947935492739554,-0.2957888172019454,-0.17394285031537082,-0.3662070948665728,0.2438516494937443,0.4629199979970125,-0.29948381727483414,-0.2580752448550271,-1.4356787420145298,0.6157675183361733,0.28243601536381674,-0.3392093276949244,0.2743752458906982,-0.2592907918754559,-0.37218448302839957,0.44913913427038715
4.385373131017886,3.485746247087255,3.1236037072873133,4.299083666271314,-0.3960620315691757,-0.12491486257748137,4.349751284898904,3.848162353325227,1.4468448988087137,0.8625969600583586,0.266990845468366,0.29869073587713735,-2.9497111082031497,-1.3823197811053827,0.2630164308460128,-0.09481114423591427
-0.9869188800511154,-1.3179686005657782,-1.269270347150449,-1.2517803466591446,-0.5509971847930697,-0.30506616278568766,-0.9858546015479661,-1.315738346895263,0.24953951543727587,0.034449712793314526,0.8422706767448712,0.47072827634149306,1.9591195894266673,1.4096268474526503,0.43966133570788296,-0.15724896941003483
0.2881151742052977,0.5100710522392893,0.6579509920258246,0.1401271772125898,0.906302330189078,0.8910218598715751,0.2802151154605669,0.4522898304835069,1.093379216757184,0.6410847454753977,-0.720540452117771,-0.9224385938857886,-0.392549639731978,-0.9483975592038326,-0.9256758959420385,0.5078814058412754
-0.6674790401782291,-0.8676110084592212,-0.8890089617910196,-0.6031098198028381,-0.7756996428736622,-0.6019430887683139,-0.6721474168904491,-0.7874203222897173,0.07971469474634221,0.9669673373753381,1.1128540775516482,0.7567477950648497,0.6424501956837312,0.9942357264274966,0.7383572779097137,0.5493630662697384
-0.4785131884372779,-0.6440361363285496,-0.8155426805131929,-0.07250411149162969,-1.327716240719239,-1.5861432017250243,-0.4839029730003357,-0.5096925265942033,0.10376843041940681,0.8784701619505353,1.3530229946583268,1.4813436136321527,-0.13331162192888563,1.3046701418680662,1.523106530353749,0.5724067248618329
0.09557235934323595,0.4114810192638965,0.8296616492924692,-0.42114969301887756,2.2477640916124138,1.4467270784640285,0.0906620203562441,0.23007192119017777,1.124161441409752,0.4181739360463904,-1.4336355253516524,-1.9263036551961445,0.3898815147850744,-1.3178457168628601,-1.8173509861057442,-0.778329377332904
-0.6788912558503436,-0.8892499937057945,-1.1952086036965675,-0.18018844859876135,-1.8832918770308857,-3.279353728403825,-0.6801670999723987,-0.8049062617735312,0.5038780410332784,0.3392270660298513,1.174261537955841,2.3433109477973315,0.005126744034827263,2.521784658156801,2.5089954104172296,0.7073925081817755
